1_10542	1_1955	40.2	102	57	3	7	105	240	340	1.38e-20	84.7
1_17214	1_1955	94.6	481	0	1	1	455	1	481	0.0	882
1_17389	1_1955	54.4	296	123	3	15	300	49	342	8.75e-102	308
1_18391	1_1955	57.4	296	118	3	3	290	46	341	3.78e-113	340
1_1955	1_10542	40.2	102	57	3	240	340	7	105	9.54e-21	87.0
1_1955	1_17214	94.6	481	0	1	1	481	1	455	0.0	880
1_1955	1_17389	54.4	296	123	3	49	342	15	300	3.38e-104	314
1_1955	1_18391	57.4	296	118	3	46	341	3	290	1.70e-115	346
1_1955	1_19768	57.4	296	118	3	46	341	3	290	1.54e-115	346
1_1955	1_19987	46.3	242	114	4	112	342	40	276	4.28e-70	224
1_1955	1_20809	44.9	296	145	5	58	342	26	314	2.34e-81	254
1_1955	1_22376	54.1	296	124	3	49	342	15	300	4.64e-103	311
1_1955	1_3846	60.5	304	118	2	42	344	26	328	5.58e-133	387
1_1955	1_4957	31.1	363	222	10	47	402	12	353	1.87e-42	161
1_1955	1_6545	57.4	296	118	3	46	341	3	290	1.49e-115	346
1_1955	1_6707	31.1	363	222	10	47	402	12	353	1.94e-42	161
1_1955	1_9058	31.1	363	222	10	47	402	12	353	1.92e-42	161
1_19768	1_1955	57.4	296	118	3	3	290	46	341	3.41e-113	340
1_19987	1_1955	43.8	260	127	5	25	276	94	342	1.65e-67	217
1_20809	1_1955	44.9	296	145	5	26	314	58	342	3.77e-79	248
1_22376	1_1955	54.1	296	124	3	15	300	49	342	1.22e-100	305
1_3846	1_1955	60.5	304	118	2	26	328	42	344	2.49e-131	382
1_4957	1_1955	31.5	343	212	7	12	335	47	385	5.74e-41	157
1_6545	1_1955	57.4	296	118	3	3	290	46	341	3.30e-113	340
1_6707	1_1955	31.5	343	212	7	12	335	47	385	6.24e-41	157
1_9058	1_1955	31.5	343	212	7	12	335	47	385	6.08e-41	157
