1_11487	1_24026	55.0	169	70	3	1	165	60	226	1.97e-54	182
1_12769	1_24026	41.4	377	206	6	90	463	2	366	1.51e-82	270
1_12801	1_24026	36.1	97	59	2	35	130	473	567	2.90e-08	50.8
1_13210	1_24026	45.2	199	108	1	1	199	203	400	3.15e-54	184
1_14050	1_24026	48.2	556	277	9	1	551	203	752	1.51e-164	486
1_14500	1_24026	41.6	166	95	2	1	165	565	729	8.84e-36	130
1_16668	1_24026	45.9	405	206	8	1	399	218	615	2.43e-101	319
1_17544	1_24026	48.9	90	44	2	5	94	618	705	4.10e-21	86.3
1_17546	1_24026	52.8	36	17	0	1	36	203	238	3.32e-06	43.5
1_17755	1_24026	51.9	156	73	1	70	223	2	157	1.76e-41	149
1_17909	1_24026	27.4	186	124	7	13	191	541	722	1.20e-15	74.3
1_18090	1_24026	44.7	208	111	3	4	209	437	642	1.94e-47	166
1_18651	1_24026	55.0	151	62	3	1	147	9	157	7.14e-46	158
1_19734	1_24026	40.7	738	422	10	98	830	1	727	6.20e-169	508
1_20466	1_24026	56.3	32	14	0	110	141	611	642	2.83e-05	42.7
1_20601	1_24026	57.3	143	55	3	2	140	86	226	1.87e-46	159
1_20799	1_24026	51.4	749	338	8	42	775	3	740	5.62e-251	716
1_22671	1_24026	100	755	0	0	59	813	1	755	0.0	1467
1_22826	1_24026	51.5	136	63	1	6	138	2	137	1.31e-39	140
1_23587	1_24026	52.0	729	320	9	6	718	24	738	4.36e-243	693
1_24026	1_11487	55.7	167	68	3	62	226	3	165	3.48e-55	186
1_24026	1_12769	41.1	377	207	6	2	366	90	463	1.35e-80	265
1_24026	1_13210	45.2	199	108	1	203	400	1	199	5.69e-52	179
1_24026	1_14050	48.2	556	277	9	203	752	1	551	1.03e-164	486
1_24026	1_16668	45.8	404	208	7	218	615	1	399	2.77e-101	320
1_24026	1_17755	51.9	156	73	1	2	157	70	223	5.77e-41	149
1_24026	1_18090	44.5	209	110	4	437	642	4	209	1.27e-46	165
1_24026	1_18651	55.0	151	62	3	9	157	1	147	3.59e-45	158
1_24026	1_19734	40.4	743	417	9	1	727	98	830	7.03e-170	510
1_24026	1_20601	57.3	143	55	3	86	226	2	140	2.99e-47	164
1_24026	1_20799	50.8	767	345	9	3	752	42	793	7.54e-251	716
1_24026	1_22671	100	755	0	0	1	755	59	813	0.0	1467
1_24026	1_23587	52.3	726	322	9	24	738	6	718	5.67e-244	695
1_24026	1_2735	51.6	157	63	4	419	570	1	149	2.62e-39	142
1_24026	1_3199	45.2	263	141	2	488	747	135	397	1.25e-68	231
1_24026	1_3217	50.1	752	363	6	4	752	151	893	3.01e-248	712
1_24026	1_4711	46.9	143	74	1	581	721	1	143	7.68e-40	144
1_24026	1_4808	53.7	518	220	7	2	512	20	524	1.02e-174	511
1_24026	1_5930	50.8	191	92	1	552	740	1	191	5.95e-56	190
1_24026	1_7012	43.0	200	112	2	527	725	6	204	5.97e-48	168
1_24026	1_7023	50.1	712	341	9	50	754	2	706	4.21e-234	670
1_24026	1_8666	50.8	767	345	9	3	752	137	888	1.75e-249	716
1_24026	1_8897	50.8	767	345	9	3	752	160	911	3.69e-249	716
1_24026	1_9399	42.5	207	117	2	524	729	2	207	3.72e-48	169
1_2735	1_24026	51.6	157	63	4	1	149	419	570	4.68e-41	145
1_3199	1_24026	34.3	470	231	8	2	397	282	747	1.81e-66	224
1_3217	1_24026	50.3	747	359	6	151	888	4	747	1.43e-247	711
1_3617	1_24026	50.4	123	61	0	9	131	616	738	2.61e-33	125
1_3714	1_24026	53.8	39	18	0	105	143	2	40	1.62e-09	55.1
1_4711	1_24026	46.9	143	74	1	1	143	581	721	1.13e-39	142
1_4808	1_24026	55.1	497	205	6	20	505	2	491	3.12e-179	523
1_4912	1_24026	49.3	134	67	1	13	146	508	640	2.13e-39	140
1_5930	1_24026	50.8	191	92	1	1	191	552	740	4.20e-54	184
1_6020	1_24026	35.5	121	69	3	2	121	236	348	7.56e-16	72.4
1_658	1_24026	47.7	88	46	0	9	96	653	740	6.64e-27	102
1_6710	1_24026	59.0	100	41	0	1	100	203	302	2.85e-37	132
1_7012	1_24026	43.0	200	112	2	6	204	527	725	8.31e-48	166
1_7023	1_24026	50.7	698	330	9	2	692	50	740	5.92e-231	662
1_7802	1_24026	41.7	84	40	4	93	172	2	80	1.46e-10	59.3
1_8666	1_24026	51.4	749	338	8	137	870	3	740	1.46e-249	716
1_8897	1_24026	51.4	749	338	8	160	893	3	740	3.16e-249	716
1_9399	1_24026	42.5	207	117	2	2	207	524	729	1.82e-47	165
