1_10209	1_10292	25.8	349	178	9	43	385	90	363	3.25e-11	65.1
1_10209	1_15751	25.8	349	178	9	43	385	117	390	3.56e-11	65.1
1_10209	1_17699	25.8	349	178	9	43	385	97	370	3.33e-11	65.1
1_10209	1_4482	25.8	349	178	9	43	385	199	472	4.30e-11	65.1
1_10209	1_456	27.9	348	170	9	43	385	199	470	2.30e-10	62.8
1_10209	1_7373	33.1	121	77	3	65	181	15	135	5.89e-11	61.6
1_10292	1_10209	25.8	349	178	9	90	363	43	385	1.80e-09	59.3
1_15751	1_10209	25.8	349	178	9	117	390	43	385	2.07e-09	59.3
1_17699	1_10209	25.8	349	178	9	97	370	43	385	1.87e-09	59.3
1_4482	1_10209	25.8	349	178	9	199	472	43	385	2.87e-09	59.3
1_456	1_10209	23.3	348	186	9	199	470	43	385	1.52e-08	57.0
1_7373	1_10209	33.1	121	77	3	15	135	65	181	3.76e-09	55.1
