1_10553	1_16945	92.8	664	1	1	1	664	1	617	0.0	1041
1_14090	1_16945	78.9	398	81	2	1	396	1	397	3.80e-207	608
1_14859	1_16945	79.6	398	78	2	1	396	1	397	3.86e-214	617
1_16945	1_10553	92.8	664	1	1	1	617	1	664	0.0	1040
1_16945	1_14090	78.9	398	81	2	1	397	1	396	9.82e-206	604
1_16945	1_14859	79.6	398	78	2	1	397	1	396	1.11e-211	610
1_16945	1_18829	39.5	329	100	4	24	352	1	230	6.35e-54	183
1_16945	1_22132	74.9	414	103	1	1	414	1	413	5.66e-208	598
1_16945	1_22492	78.9	398	81	2	1	397	1	396	1.82e-207	604
1_16945	1_22909	83.0	317	54	0	1	317	14	330	1.66e-184	524
1_16945	1_3067	78.9	398	81	2	1	397	1	396	1.26e-205	604
1_16945	1_3777	40.1	319	92	4	24	342	1	220	2.22e-52	179
1_16945	1_5407	82.1	335	60	0	1	335	14	348	5.18e-195	551
1_16945	1_7284	36.5	329	57	3	24	352	1	177	6.95e-49	168
1_16945	1_8761	95.7	645	0	1	1	617	1	645	0.0	1050
1_18829	1_16945	39.5	329	100	4	1	230	24	352	1.25e-53	181
1_22132	1_16945	74.9	414	103	1	1	413	1	414	1.33e-207	597
1_22492	1_16945	78.9	398	81	2	1	396	1	397	6.06e-209	608
1_22909	1_16945	83.0	317	54	0	14	330	1	317	1.90e-184	523
1_3067	1_16945	78.9	398	81	2	1	396	1	397	4.94e-207	608
1_3777	1_16945	40.1	319	92	4	1	220	24	342	1.61e-51	176
1_5407	1_16945	82.1	335	60	0	14	348	1	335	4.14e-195	550
1_7284	1_16945	36.5	329	57	3	1	177	24	352	1.04e-49	169
1_8761	1_16945	95.7	645	0	1	1	645	1	617	0.0	1051
