1_14799	1_3213	93.8	882	17	1	1	882	1	844	0.0	1592
1_1721	1_3213	94.9	1089	17	1	1	1089	1	1051	0.0	2023
1_1867	1_3213	61.2	996	379	3	16	1005	57	1051	0.0	1226
1_21010	1_3213	97.9	1051	22	0	1	1051	1	1051	0.0	2030
1_3213	1_14799	93.8	882	17	1	1	844	1	882	0.0	1593
1_3213	1_1721	94.9	1089	17	1	1	1051	1	1089	0.0	2025
1_3213	1_1867	61.2	996	379	3	57	1051	16	1005	0.0	1217
1_3213	1_21010	97.9	1051	22	0	1	1051	1	1051	0.0	2032
1_3213	1_3231	93.8	916	19	1	1	878	1	916	0.0	1659
1_3213	1_9479	93.3	1089	33	2	1	1051	1	1087	0.0	1982
1_3231	1_3213	93.8	916	19	1	1	916	1	878	0.0	1656
1_9479	1_3213	93.3	1089	33	2	1	1087	1	1051	0.0	1979
