1_10444	1_1133	25.8	414	245	13	4	391	7	384	1.50e-32	126
1_10444	1_14393	26.2	401	251	8	5	395	8	373	2.65e-47	165
1_10444	1_14548	26.1	399	250	8	7	395	10	373	1.01e-46	164
1_10444	1_16158	30.0	247	137	7	149	389	29	245	3.06e-24	100
1_10444	1_17540	22.9	419	283	11	7	394	12	421	1.92e-26	109
1_10444	1_18295	26.3	399	249	8	7	395	10	373	1.98e-46	163
1_10444	1_18846	29.9	144	96	1	251	389	493	636	1.73e-15	78.2
1_10444	1_19143	27.1	399	243	7	7	395	13	373	1.16e-42	153
1_10444	1_20548	23.7	438	258	14	7	395	16	426	1.07e-29	119
1_10444	1_20687	24.8	436	243	17	7	393	9	408	2.88e-21	94.7
1_10444	1_22152	23.6	360	249	9	42	389	55	400	3.04e-20	91.7
1_10444	1_2328	26.8	400	246	9	7	395	10	373	4.01e-45	159
1_10444	1_6005	23.9	331	209	7	70	394	38	331	2.15e-23	99.8
1_10444	1_7727	29.9	144	96	1	251	389	472	615	1.70e-15	78.2
1_1133	1_10444	24.8	419	253	12	7	389	4	396	3.91e-32	125
1_14393	1_10444	26.4	402	249	9	8	373	5	395	3.65e-46	162
1_14548	1_10444	26.1	402	250	9	8	373	5	395	1.39e-45	160
1_16158	1_10444	28.3	279	159	8	2	245	117	389	1.87e-23	97.8
1_17540	1_10444	22.9	419	283	11	12	421	7	394	1.50e-26	110
1_18295	1_10444	26.4	402	249	9	8	373	5	395	5.29e-45	159
1_18846	1_10444	29.9	144	96	1	493	636	251	389	5.17e-15	77.4
1_19143	1_10444	27.1	399	243	7	13	373	7	395	4.03e-43	154
1_20548	1_10444	23.7	426	277	11	14	426	5	395	1.97e-28	115
1_20687	1_10444	23.4	436	259	15	9	413	7	398	9.00e-22	96.3
1_22152	1_10444	24.5	359	247	9	55	400	42	389	1.90e-19	89.4
1_2328	1_10444	26.6	402	248	9	8	373	5	395	1.48e-43	155
1_6005	1_10444	24.0	333	206	7	38	331	70	394	4.13e-22	95.9
1_7727	1_10444	29.9	144	96	1	472	615	251	389	4.91e-15	77.4
