1_10037	1_480	40.9	115	66	1	16	128	42	156	1.37e-20	82.0
1_10083	1_480	61.6	73	28	0	2	74	83	155	7.60e-21	82.0
1_11892	1_480	47.4	156	82	0	569	724	1	156	6.67e-37	135
1_12829	1_480	50.0	156	78	0	16	171	1	156	9.81e-43	143
1_16305	1_480	91.1	157	14	0	43	199	1	157	1.54e-95	276
1_17911	1_480	61.3	155	60	0	1	155	1	155	1.02e-58	182
1_23278	1_480	67.6	74	24	0	3	76	82	155	9.90e-26	99.4
1_480	1_10037	40.9	115	66	1	42	156	16	128	2.11e-20	81.6
1_480	1_10083	61.6	73	28	0	83	155	2	74	6.71e-21	82.4
1_480	1_11892	47.4	156	82	0	1	156	569	724	1.42e-38	138
1_480	1_12829	50.0	156	78	0	1	156	16	171	3.85e-43	144
1_480	1_16305	91.1	157	14	0	1	157	43	199	1.46e-95	275
1_480	1_17911	61.3	155	60	0	1	155	1	155	4.48e-60	185
1_480	1_23278	67.6	74	24	0	82	155	3	76	1.17e-24	95.9
1_480	1_9003	64.5	93	31	1	12	104	21	111	1.97e-32	112
1_480	1_907	65.0	80	28	0	77	156	1	80	1.56e-28	103
1_9003	1_480	64.5	93	31	1	21	111	12	104	1.16e-32	112
1_907	1_480	65.0	80	28	0	1	80	77	156	2.08e-29	105
