1_11333	1_9283	51.2	41	20	0	1	41	44	84	5.87e-10	53.9
1_12115	1_9283	51.3	39	19	0	88	126	41	79	1.78e-08	52.4
1_14945	1_9283	61.5	205	49	3	1	204	1	176	6.16e-70	214
1_4881	1_9283	70.0	30	9	0	40	69	38	67	9.46e-07	48.5
1_8131	1_9283	51.3	39	19	0	52	90	41	79	9.42e-09	52.4
1_9283	1_11333	51.2	41	20	0	44	84	1	41	2.09e-09	53.1
1_9283	1_12115	51.3	39	19	0	41	79	88	126	1.78e-08	52.4
1_9283	1_14945	60.8	212	52	4	1	182	1	211	2.08e-71	217
1_9283	1_4881	70.0	30	9	0	38	67	40	69	2.64e-07	49.7
1_9283	1_8131	51.3	39	19	0	41	79	52	90	1.14e-08	52.4
