1_12866	1_14059	42.4	488	239	15	1	474	1	460	9.53e-97	299
1_12866	1_15382	39.0	487	262	11	1	474	1	465	5.55e-97	300
1_12866	1_15600	79.9	428	80	2	1	423	1	427	5.95e-247	680
1_12866	1_17068	42.2	422	208	13	67	474	21	420	8.67e-83	262
1_12866	1_19375	80.3	478	88	2	1	473	1	477	2.22e-278	762
1_12866	1_23966	64.3	488	162	8	1	483	2	482	2.41e-205	577
1_12866	1_5141	49.1	493	210	15	1	482	1	463	1.00e-128	381
1_12866	1_7575	39.2	485	249	11	1	474	1	450	3.35e-91	285
1_14059	1_12866	41.9	484	247	13	1	460	1	474	1.86e-89	280
1_15382	1_12866	39.3	486	262	11	1	465	1	474	5.76e-93	290
1_15600	1_12866	79.9	428	80	2	1	427	1	423	1.23e-245	677
1_17068	1_12866	41.6	418	216	12	21	420	67	474	7.19e-76	244
1_19375	1_12866	80.3	478	88	2	1	477	1	473	1.48e-276	757
1_23966	1_12866	64.3	488	162	8	2	482	1	483	2.08e-206	580
1_5141	1_12866	49.1	493	210	15	1	463	1	482	5.09e-123	367
1_7575	1_12866	39.2	485	249	11	1	450	1	474	2.01e-92	288
