1_14989	1_8954	27.5	149	100	2	96	236	106	254	4.70e-08	55.1
1_19165	1_8954	99.9	742	0	1	29	769	14	755	0.0	1357
1_261	1_8954	100	742	0	0	29	770	14	755	0.0	1362
1_5158	1_8954	99.6	742	0	1	29	767	14	755	0.0	1350
1_7141	1_8954	94.2	742	7	1	29	734	14	755	0.0	1256
1_8954	1_14989	27.0	163	110	3	95	256	84	238	6.64e-08	55.5
1_8954	1_19165	99.2	747	5	1	9	755	24	769	0.0	1359
1_8954	1_261	99.3	747	5	0	9	755	24	770	0.0	1365
1_8954	1_5158	98.9	747	5	1	9	755	24	767	0.0	1353
1_8954	1_7141	93.6	747	12	1	9	755	24	734	0.0	1259
1_8954	1_9380	98.9	747	6	1	9	755	24	768	0.0	1355
1_9380	1_8954	99.6	742	1	1	29	768	14	755	0.0	1353
