1_21179	1_4653	98.1	214	4	0	144	357	1	214	1.68e-149	424
1_23230	1_4653	99.3	298	2	0	1	298	1	298	4.55e-222	605
1_321	1_4653	72.0	193	7	1	1	146	110	302	1.96e-89	263
1_331	1_4653	71.9	192	7	1	1	145	110	301	1.70e-88	260
1_4243	1_4653	98.8	164	2	0	1	164	110	273	8.13e-117	333
1_4653	1_21179	98.1	214	4	0	1	214	144	357	5.20e-150	425
1_4653	1_23230	99.3	298	2	0	1	298	1	298	5.64e-221	602
1_4653	1_321	72.0	193	7	1	110	302	1	146	8.08e-89	262
1_4653	1_331	71.1	194	9	1	110	303	1	147	2.58e-88	260
1_4653	1_4243	98.8	164	2	0	110	273	1	164	8.76e-116	331
1_4653	1_7864	92.7	274	9	2	1	273	110	373	1.06e-181	506
1_4653	1_8814	99.3	303	2	0	1	303	1	303	5.20e-225	612
1_7864	1_4653	92.7	274	9	2	110	373	1	273	1.25e-181	506
1_8814	1_4653	100	301	0	0	1	301	1	301	2.88e-224	610
