1_13185	1_14742	41.1	314	155	9	143	456	99	382	1.73e-72	234
1_14107	1_14742	48.9	282	123	6	352	633	122	382	2.85e-84	270
1_14742	1_13185	39.1	350	177	12	64	382	112	456	8.67e-79	250
1_14742	1_14107	48.9	282	123	6	122	382	352	633	1.54e-86	275
1_14742	1_16055	47.6	307	139	7	103	387	404	710	1.07e-90	288
1_14742	1_16767	47.6	307	139	7	103	387	472	778	4.38e-90	288
1_14742	1_18901	39.4	345	166	16	64	382	55	382	6.35e-72	230
1_14742	1_6608	40.7	285	160	5	99	378	772	1052	9.42e-72	243
1_14742	1_7487	40.0	285	162	5	99	378	491	771	6.07e-71	237
1_14742	1_7935	47.6	307	139	7	103	387	476	782	4.74e-90	288
1_14742	1_9649	38.9	339	172	11	64	382	112	435	8.42e-77	244
1_14742	1_9892	33.2	334	186	13	62	382	51	360	8.43e-56	187
1_16055	1_14742	48.0	304	136	7	407	710	106	387	5.62e-89	284
1_16767	1_14742	48.0	304	136	7	475	778	106	387	2.47e-88	284
1_18901	1_14742	39.4	345	166	16	55	382	64	382	1.38e-66	216
1_6608	1_14742	40.7	285	160	5	772	1052	99	378	6.48e-71	241
1_7487	1_14742	40.0	285	162	5	491	771	99	378	6.15e-70	235
1_7935	1_14742	48.0	304	136	7	479	782	106	387	2.69e-88	284
1_9649	1_14742	44.3	262	130	5	174	435	137	382	7.44e-72	231
1_9892	1_14742	33.4	332	184	13	53	360	64	382	5.05e-52	177
