1_1203	1_12510	51.7	240	35	3	1	165	73	306	6.64e-52	167
1_12510	1_1203	52.9	240	32	3	73	306	1	165	4.37e-52	168
1_12510	1_16032	91.8	110	3	1	1	104	1	110	3.05e-64	199
1_12510	1_17555	91.8	110	3	1	1	104	1	110	5.69e-64	197
1_12510	1_7987	87.5	80	10	0	227	306	124	203	2.39e-35	126
1_12510	1_8654	86.3	80	11	0	227	306	144	223	1.37e-36	130
1_16032	1_12510	91.8	110	3	1	1	110	1	104	8.35e-65	200
1_17555	1_12510	91.8	110	3	1	1	110	1	104	1.62e-64	197
1_7987	1_12510	87.5	80	10	0	124	203	227	306	1.58e-35	126
1_8654	1_12510	86.3	80	11	0	144	223	227	306	7.63e-36	128
