1_10429	1_20003	100	854	0	0	1	854	1	854	0.0	1576
1_1059	1_20003	49.7	837	394	11	198	1030	150	963	1.09e-269	780
1_11712	1_20003	39.0	205	114	7	46	240	303	506	4.40e-31	121
1_12007	1_20003	44.8	230	121	5	198	424	150	376	3.76e-50	182
1_12134	1_20003	35.9	418	237	13	56	456	165	568	1.14e-68	235
1_12457	1_20003	34.3	268	166	5	4	268	458	718	1.34e-37	140
1_1296	1_20003	38.0	274	152	8	15	278	409	674	2.95e-52	184
1_13063	1_20003	49.1	452	194	6	1	418	396	845	9.98e-142	430
1_1451	1_20003	34.7	406	231	10	20	403	325	718	2.81e-62	216
1_16640	1_20003	34.1	636	379	16	56	663	164	787	2.55e-97	321
1_17452	1_20003	37.5	280	158	8	7	280	138	406	2.66e-39	146
1_18169	1_20003	39.3	496	252	14	75	532	153	637	4.27e-85	285
1_18482	1_20003	67.6	973	12	5	1	679	1	964	0.0	1136
1_19864	1_20003	28.8	479	243	14	155	541	147	619	8.32e-46	172
1_20003	1_10429	100	854	0	0	1	854	1	854	0.0	1575
1_20003	1_1059	50.0	840	387	12	150	963	198	1030	7.96e-272	786
1_20003	1_12134	34.2	453	263	13	134	568	21	456	1.63e-67	233
1_20003	1_13063	49.2	451	193	6	397	845	2	418	2.89e-141	429
1_20003	1_16640	33.5	666	395	17	142	787	26	663	2.49e-98	324
1_20003	1_18169	39.6	510	251	17	142	637	66	532	1.34e-85	287
1_20003	1_18482	67.8	973	10	6	1	964	1	679	0.0	1140
1_20003	1_20396	35.4	816	474	23	165	964	259	1037	3.93e-127	410
1_20003	1_20683	34.4	787	394	21	193	961	105	787	1.14e-109	357
1_20003	1_22211	33.5	547	338	12	235	767	3	537	1.16e-84	284
1_20003	1_22582	34.3	426	251	12	164	587	90	488	4.28e-69	239
1_20003	1_23581	32.8	848	457	23	144	961	68	832	3.22e-110	360
1_20003	1_251	54.0	300	131	4	157	454	267	561	2.30e-91	302
1_20003	1_503	33.5	825	489	22	165	961	11	803	3.75e-125	399
1_20003	1_5972	36.4	418	235	13	266	674	25	420	7.86e-69	236
1_20003	1_8251	32.2	643	328	13	334	963	1	548	1.71e-88	293
1_20396	1_20003	35.4	816	474	23	259	1037	165	964	2.13e-128	414
1_20683	1_20003	34.4	787	394	21	105	787	193	961	4.88e-109	355
1_21165	1_20003	33.3	393	222	13	4	363	272	657	6.19e-52	187
1_21608	1_20003	42.9	219	111	7	14	220	290	506	8.55e-42	150
1_21982	1_20003	45.8	142	75	2	2	142	413	553	2.24e-34	128
1_22211	1_20003	33.5	537	331	11	3	527	235	757	1.09e-77	264
1_22582	1_20003	34.0	430	255	12	86	488	160	587	1.34e-71	245
1_23346	1_20003	27.2	338	223	9	1	327	636	961	3.71e-30	120
1_23581	1_20003	33.3	848	453	25	68	832	144	961	1.44e-110	360
1_251	1_20003	54.0	300	131	4	267	561	157	454	1.39e-89	296
1_4892	1_20003	36.4	239	137	7	15	243	409	642	9.94e-44	157
1_503	1_20003	33.1	825	492	21	11	803	165	961	4.28e-117	377
1_5972	1_20003	36.4	418	235	13	25	420	266	674	1.22e-67	232
1_8251	1_20003	32.4	638	323	13	6	548	339	963	4.84e-84	280
