1_10146	1_17413	69.8	663	176	6	1	661	1	641	0.0	883
1_11125	1_17413	92.4	641	45	2	1	637	1	641	0.0	1149
1_11919	1_17413	36.0	641	26	5	1	257	1	641	4.47e-92	284
1_12809	1_17413	70.7	655	177	6	1	654	1	641	0.0	888
1_12816	1_17413	31.3	400	255	6	27	426	3	382	2.22e-45	173
1_15226	1_17413	51.7	205	86	4	1	205	450	641	6.79e-55	184
1_17413	1_10146	69.8	663	176	6	1	641	1	661	0.0	884
1_17413	1_11125	92.4	641	45	2	1	641	1	637	0.0	1146
1_17413	1_11919	35.9	641	27	5	1	641	1	257	2.01e-92	286
1_17413	1_12809	70.5	658	173	6	1	641	1	654	0.0	888
1_17413	1_12816	31.5	400	254	6	3	382	27	426	8.12e-47	177
1_17413	1_15226	51.4	208	82	4	450	641	1	205	7.85e-55	185
1_17413	1_1806	32.9	386	254	4	1	382	1	385	1.34e-60	210
1_17413	1_19345	34.5	278	164	5	122	381	1	278	1.99e-32	133
1_17413	1_194	36.1	504	300	10	1	491	1	495	2.27e-81	273
1_17413	1_19609	31.5	400	254	6	3	382	27	426	1.01e-46	177
1_17413	1_19661	97.5	641	16	0	1	641	1	641	0.0	1203
1_17413	1_20431	58.9	611	242	6	5	610	34	640	1.52e-244	690
1_17413	1_20794	32.0	397	250	7	5	381	29	425	1.52e-44	170
1_17413	1_5244	92.0	503	36	2	139	641	1	499	0.0	882
1_17413	1_7682	49.4	607	289	10	7	607	48	642	9.37e-178	520
1_17413	1_8084	77.1	641	129	1	1	641	1	623	0.0	970
1_1806	1_17413	33.2	379	248	4	8	385	8	382	7.49e-61	210
1_19345	1_17413	34.4	279	163	6	1	278	122	381	2.83e-34	139
1_194	1_17413	36.1	504	300	10	1	495	1	491	1.02e-83	279
1_19609	1_17413	31.3	400	255	6	27	426	3	382	2.92e-45	173
1_19661	1_17413	97.5	641	16	0	1	641	1	641	0.0	1204
1_20431	1_17413	58.7	613	244	6	34	642	5	612	1.10e-244	690
1_20794	1_17413	31.9	398	249	8	29	425	5	381	2.52e-45	173
1_5244	1_17413	92.0	503	36	2	1	499	139	641	0.0	887
1_7682	1_17413	50.3	594	277	10	48	629	7	594	2.19e-179	525
1_8084	1_17413	77.1	641	129	1	1	623	1	641	0.0	979
