1_10042	1_9365	59.0	466	71	4	1	444	607	974	1.13e-87	289
1_10050	1_9365	99.7	705	2	0	1	705	1	705	2.51e-226	664
1_10841	1_9365	99.7	705	2	0	1	705	1	705	2.51e-226	664
1_10967	1_9365	89.6	1042	16	2	1	994	1	998	0.0	940
1_11547	1_9365	95.4	1024	3	1	1	1024	19	998	0.0	930
1_11713	1_9365	63.6	343	68	4	4	339	592	884	1.84e-41	154
1_12366	1_9365	93.4	1042	3	2	1	1020	1	998	0.0	954
1_12438	1_9365	87.7	1042	12	2	1	970	1	998	0.0	939
1_13492	1_9365	93.8	146	8	1	318	463	447	591	1.01e-85	283
1_14075	1_9365	68.4	433	77	5	4	426	592	974	1.16e-94	305
1_161	1_9365	56.1	490	71	4	1	468	607	974	5.88e-84	280
1_17501	1_9365	72.3	394	55	4	1	366	607	974	2.29e-98	315
1_18205	1_9365	95.5	1042	3	1	1	1042	1	998	0.0	963
1_18384	1_9365	95.0	1018	7	1	1	1018	1	974	3.92e-319	908
1_1911	1_9365	89.1	1042	24	2	1	996	1	998	0.0	913
1_19458	1_9365	94.9	1018	8	1	1	1018	1	974	3.92e-318	905
1_21127	1_9365	72.9	409	78	4	4	405	592	974	3.44e-102	325
1_22003	1_9365	92.1	596	3	1	335	930	447	998	5.23e-280	804
1_22186	1_9365	76.3	1042	15	3	1	854	1	998	8.74e-314	887
1_23351	1_9365	78.1	1042	18	2	1	876	1	998	4.20e-315	892
1_2952	1_9365	97.5	1020	3	1	1	1020	1	998	0.0	969
1_3655	1_9365	63.6	440	59	4	1	411	607	974	3.86e-91	295
1_3774	1_9365	95.4	1018	3	1	1	1018	1	974	0.0	915
1_4001	1_9365	87.6	1042	15	3	1	972	1	998	0.0	931
1_4210	1_9365	99.7	705	2	0	1	705	1	705	4.13e-226	664
1_6166	1_9365	77.8	108	18	1	16	117	639	746	4.50e-23	96.7
1_7126	1_9365	67.9	433	79	5	4	426	592	974	2.31e-92	299
1_746	1_9365	83.9	1042	4	2	1	922	1	998	0.0	912
1_7626	1_9365	85.5	1042	13	3	1	948	1	998	0.0	931
1_791	1_9365	61.6	99	33	1	1	94	607	705	1.43e-28	110
1_8541	1_9365	62.2	442	71	4	1	420	607	974	2.02e-91	298
1_8616	1_9365	75.3	368	62	3	1	339	607	974	3.30e-104	327
1_9187	1_9365	59.0	466	71	4	1	444	607	974	1.13e-87	289
1_9365	1_10050	99.7	705	2	0	1	705	1	705	2.89e-226	664
1_9365	1_10841	99.7	705	2	0	1	705	1	705	2.89e-226	664
1_9365	1_10967	89.6	1042	16	2	1	998	1	994	0.0	940
1_9365	1_11547	95.4	1024	3	1	19	998	1	1024	0.0	930
1_9365	1_12366	93.4	1042	3	2	1	998	1	1020	0.0	954
1_9365	1_12438	87.7	1042	12	2	1	998	1	970	0.0	940
1_9365	1_17501	72.3	394	55	4	607	974	1	366	3.95e-98	315
1_9365	1_18205	95.5	1042	3	1	1	998	1	1042	0.0	963
1_9365	1_18384	95.0	1018	7	1	1	974	1	1018	3.82e-319	908
1_9365	1_1911	89.1	1042	24	2	1	998	1	996	0.0	913
1_9365	1_19458	94.9	1018	8	1	1	974	1	1018	3.83e-318	905
1_9365	1_21127	72.9	409	78	4	592	974	4	405	4.30e-102	325
1_9365	1_22003	92.1	596	3	1	447	998	335	930	5.61e-280	804
1_9365	1_22186	76.8	1042	10	3	1	998	1	854	7.21e-314	888
1_9365	1_23351	78.6	1042	13	2	1	998	1	876	3.38e-315	892
1_9365	1_2952	97.5	1020	3	1	1	998	1	1020	0.0	969
1_9365	1_3774	95.4	1018	3	1	1	974	1	1018	0.0	915
1_9365	1_4001	87.6	1042	15	3	1	998	1	972	0.0	932
1_9365	1_4210	99.7	705	2	0	1	705	1	705	4.66e-226	664
1_9365	1_746	83.9	1042	4	2	1	998	1	922	0.0	912
1_9365	1_7626	85.5	1042	13	3	1	998	1	948	0.0	932
1_9365	1_8616	75.3	368	62	3	607	974	1	339	4.68e-105	331
1_9365	1_9822	81.5	1042	7	3	1	998	1	900	3.70e-318	900
1_9365	1_9949	76.8	1042	10	3	1	998	1	854	1.17e-312	885
1_9822	1_9365	81.5	1042	7	3	1	900	1	998	3.33e-318	900
1_9949	1_9365	76.3	1042	15	3	1	854	1	998	1.42e-312	884
