1_12484	1_16349	46.7	409	214	2	1	407	1	407	2.26e-126	370
1_13685	1_16349	44.4	405	211	6	13	416	12	403	9.95e-112	333
1_15778	1_16349	79.8	406	82	0	1	406	1	406	3.92e-244	669
1_16349	1_12484	46.7	409	214	2	1	407	1	407	6.43e-126	369
1_16349	1_13685	44.4	405	211	6	12	403	13	416	1.37e-111	333
1_16349	1_15778	79.8	406	82	0	1	406	1	406	2.78e-244	669
1_16349	1_16397	46.1	408	218	1	1	406	1	408	3.27e-127	374
1_16349	1_16723	82.3	407	71	1	1	406	1	407	1.21e-252	691
1_16349	1_17232	84.4	366	56	1	40	404	1	366	2.96e-232	637
1_16349	1_21076	34.9	424	234	14	12	403	16	429	2.72e-74	238
1_16349	1_22169	35.4	246	147	5	166	403	2	243	3.16e-48	164
1_16349	1_2240	42.7	417	216	8	7	403	7	420	2.19e-101	308
1_16349	1_6202	40.3	412	227	10	12	409	1	407	1.07e-93	287
1_16349	1_7782	28.9	294	189	8	124	400	23	313	2.78e-28	113
1_16349	1_7833	27.0	345	224	9	73	400	74	407	7.50e-30	119
1_16349	1_8812	33.3	427	254	13	1	403	6	425	3.00e-59	198
1_16349	1_8920	46.0	211	112	1	198	406	3	213	4.71e-60	194
1_16349	1_9751	46.7	407	214	2	1	404	1	407	6.78e-132	385
1_16397	1_16349	46.1	408	218	1	1	408	1	406	1.60e-125	369
1_16723	1_16349	82.3	407	71	1	1	407	1	406	5.99e-253	691
1_17232	1_16349	84.4	366	56	1	1	366	40	404	3.78e-232	637
1_21076	1_16349	34.9	424	234	14	16	429	12	403	2.29e-73	236
1_22169	1_16349	35.4	246	147	5	2	243	166	403	3.89e-48	164
1_2240	1_16349	42.7	417	216	8	7	420	7	403	5.22e-103	312
1_6202	1_16349	40.4	413	225	11	1	407	12	409	1.34e-94	289
1_7782	1_16349	28.9	294	189	8	23	313	124	400	7.31e-27	108
1_7833	1_16349	26.4	360	237	9	59	407	58	400	6.91e-29	116
1_8812	1_16349	33.0	424	259	11	6	425	1	403	6.55e-58	195
1_8920	1_16349	46.0	211	112	1	3	213	198	406	7.57e-60	193
1_9751	1_16349	46.7	407	214	2	1	407	1	404	6.86e-132	385
