1_16402	1_3859	84.2	57	9	0	1	57	85	141	2.48e-28	103
1_20590	1_3859	83.9	87	14	0	1	87	55	141	5.43e-45	152
1_3859	1_16402	84.2	57	9	0	85	141	1	57	2.57e-28	102
1_3859	1_20590	83.9	87	14	0	55	141	1	87	7.05e-45	151
1_3859	1_4362	84.6	91	14	0	51	141	38	128	1.70e-47	159
1_3859	1_6767	83.1	89	15	0	53	141	19	107	2.29e-47	158
1_3859	1_9839	84.6	91	14	0	51	141	81	171	3.46e-47	159
1_4362	1_3859	84.6	91	14	0	38	128	51	141	2.84e-47	159
1_6767	1_3859	83.1	89	15	0	19	107	53	141	2.60e-47	159
1_9839	1_3859	84.6	91	14	0	81	171	51	141	6.32e-47	159
