1_13605	1_7627	81.8	159	29	0	5	163	21	179	4.42e-84	244
1_19467	1_7627	94.1	170	10	0	67	236	10	179	4.30e-103	296
1_5104	1_7627	91.8	170	14	0	295	464	10	179	2.20e-97	290
1_7019	1_7627	88.2	170	20	0	84	253	10	179	3.49e-97	281
1_7627	1_13605	81.8	159	29	0	21	179	5	163	2.41e-84	245
1_7627	1_19467	94.1	170	10	0	10	179	67	236	2.81e-104	298
1_7627	1_5104	91.8	170	14	0	10	179	295	464	2.11e-98	291
1_7627	1_7019	88.2	170	20	0	10	179	84	253	1.74e-97	282
1_7627	1_8888	96.7	123	4	0	57	179	2	124	1.10e-76	224
1_8888	1_7627	96.7	123	4	0	2	124	57	179	1.08e-76	224
