1_16762	1_6259	99.8	1814	0	1	1	1814	1	1811	0.0	3409
1_18899	1_6259	95.8	1799	13	2	1	1740	1	1796	0.0	3228
1_20472	1_6259	100	1681	0	0	1	1681	1	1681	0.0	3165
1_23057	1_6259	99.3	1796	13	0	1	1796	1	1796	0.0	3368
1_3416	1_6259	99.1	1799	13	1	1	1799	1	1796	0.0	3362
1_6259	1_16762	99.8	1814	0	1	1	1811	1	1814	0.0	3410
1_6259	1_18899	96.4	1787	2	2	1	1784	1	1728	0.0	3227
1_6259	1_20472	100	1681	0	0	1	1681	1	1681	0.0	3164
1_6259	1_23057	99.9	1784	2	0	1	1784	1	1784	0.0	3367
1_6259	1_3416	99.7	1787	2	1	1	1784	1	1787	0.0	3362
