1_1008	1_18908	31.7	417	249	13	20	411	30	435	1.43e-57	195
1_12291	1_18908	27.0	422	262	15	20	412	30	434	4.73e-41	152
1_13110	1_18908	90.2	440	36	1	1	440	5	437	7.35e-293	800
1_17219	1_18908	32.0	356	204	14	62	406	93	421	1.49e-41	152
1_18908	1_1008	31.4	433	254	14	21	435	4	411	1.50e-58	197
1_18908	1_12291	26.9	438	267	16	21	434	4	412	2.49e-41	152
1_18908	1_13110	90.2	440	36	1	5	437	1	440	2.61e-294	804
1_18908	1_17219	29.9	431	245	17	18	421	6	406	6.07e-43	156
1_18908	1_7111	31.8	406	244	11	39	434	84	466	8.56e-63	210
1_18908	1_8872	30.6	447	268	18	16	455	9	420	5.52e-57	194
1_18908	1_9235	23.5	400	264	14	48	436	31	399	1.96e-25	107
1_7111	1_18908	31.8	406	244	11	84	466	39	434	2.16e-64	214
1_8872	1_18908	31.1	424	255	17	27	420	39	455	6.80e-58	196
1_9235	1_18908	24.2	356	240	13	62	399	93	436	5.00e-26	108
