1_11002	1_16074	39.9	148	83	1	1	148	1	142	7.27e-33	114
1_15355	1_16074	45.9	135	73	0	1	135	1	135	3.94e-42	137
1_16074	1_11002	40.4	141	78	1	1	135	1	141	8.63e-32	111
1_16074	1_15355	46.6	133	71	0	1	133	1	133	7.16e-42	136
1_16074	1_20307	46.6	133	71	0	1	133	1	133	7.16e-42	136
1_16074	1_2063	44.6	121	67	0	1	121	1	121	8.43e-37	122
1_16074	1_3246	46.2	132	71	0	2	133	1	132	3.98e-41	134
1_20307	1_16074	45.9	135	73	0	1	135	1	135	2.78e-42	137
1_2063	1_16074	44.6	121	67	0	1	121	1	121	1.07e-36	122
1_3246	1_16074	46.2	132	71	0	3	134	4	135	1.08e-41	135
