1_1090	1_5139	60.7	173	67	1	154	325	22	194	2.90e-71	230
1_1115	1_5139	95.1	408	0	1	1	408	1	388	2.44e-286	775
1_11397	1_5139	33.3	69	45	1	19	86	13	81	3.27e-07	48.9
1_11505	1_5139	24.7	166	84	5	107	231	23	188	1.22e-08	55.5
1_14133	1_5139	39.4	170	94	1	44	204	16	185	3.46e-34	128
1_15542	1_5139	45.3	170	92	1	13	182	21	189	2.54e-50	174
1_1558	1_5139	31.1	167	105	5	118	274	23	189	1.23e-16	80.9
1_15728	1_5139	100	338	0	0	1	338	51	388	8.14e-253	687
1_16216	1_5139	33.3	171	104	5	103	263	23	193	7.95e-20	89.7
1_16282	1_5139	43.6	181	100	1	4	184	17	195	3.22e-44	156
1_16693	1_5139	43.4	166	89	1	18	178	19	184	4.58e-36	132
1_18206	1_5139	39.4	170	94	1	44	204	16	185	1.75e-34	128
1_18294	1_5139	37.9	195	110	2	27	212	15	207	6.98e-38	137
1_20129	1_5139	34.5	171	109	2	15	184	17	185	1.77e-26	109
1_2066	1_5139	38.1	176	106	2	1	175	12	185	3.68e-37	137
1_21266	1_5139	95.0	397	0	1	1	397	1	377	1.09e-277	753
1_21353	1_5139	40.0	75	45	0	6	80	22	96	1.24e-13	63.9
1_22162	1_5139	94.6	371	0	1	1	371	1	351	1.63e-255	696
1_22280	1_5139	60.7	173	67	1	139	310	22	194	1.92e-71	230
1_22466	1_5139	34.7	75	49	0	50	124	22	96	1.30e-11	64.3
1_22959	1_5139	38.1	176	106	2	1	175	12	185	3.77e-37	137
1_2662	1_5139	94.4	358	0	1	1	358	51	388	1.95e-247	674
1_3388	1_5139	37.7	204	115	3	27	221	15	215	2.70e-37	136
1_4609	1_5139	31.3	166	104	5	107	262	23	188	1.10e-18	85.9
1_4736	1_5139	33.1	160	96	2	6	156	23	180	8.71e-21	87.0
1_4867	1_5139	39.4	170	94	1	44	204	16	185	2.21e-34	128
1_5139	1_1090	60.2	176	69	1	22	197	154	328	5.67e-73	234
1_5139	1_1115	95.1	408	0	1	1	388	1	408	1.15e-286	776
1_5139	1_14133	35.2	230	132	3	16	237	44	264	4.10e-37	136
1_5139	1_15542	44.5	173	95	1	18	189	10	182	3.19e-50	174
1_5139	1_15728	100	338	0	0	51	388	1	338	9.34e-253	687
1_5139	1_16216	33.3	171	104	5	23	193	103	263	7.30e-21	92.8
1_5139	1_16282	43.6	181	100	1	17	195	4	184	4.78e-45	158
1_5139	1_16693	39.4	218	108	5	18	228	17	217	1.06e-39	142
1_5139	1_18206	39.3	173	96	1	16	188	44	207	3.22e-35	130
1_5139	1_18294	37.1	202	116	2	8	207	20	212	6.08e-41	145
1_5139	1_20129	34.5	171	109	2	17	185	15	184	2.06e-28	114
1_5139	1_2066	38.1	176	106	2	12	185	1	175	1.08e-38	141
1_5139	1_21266	95.0	397	0	1	1	377	1	397	2.14e-277	752
1_5139	1_22162	94.6	371	0	1	1	351	1	371	5.73e-256	697
1_5139	1_22280	60.2	176	69	1	22	197	139	313	3.85e-73	234
1_5139	1_22959	38.1	176	106	2	12	185	1	175	1.10e-38	141
1_5139	1_2662	94.4	358	0	1	51	388	1	358	1.05e-247	675
1_5139	1_3388	37.0	211	121	3	8	215	20	221	3.07e-41	147
1_5139	1_4736	33.1	160	96	2	23	180	6	156	1.63e-21	90.1
1_5139	1_4867	39.3	173	96	1	16	188	44	207	3.95e-35	130
1_5139	1_5556	44.5	173	95	1	18	189	10	182	3.94e-50	174
1_5139	1_5592	30.7	244	139	5	2	237	35	256	4.14e-29	114
1_5139	1_7595	41.9	203	110	4	3	203	2	198	1.08e-45	159
1_5139	1_8902	90.2	408	0	2	1	388	1	388	2.38e-265	721
1_5556	1_5139	45.3	170	92	1	13	182	21	189	3.21e-50	174
1_5592	1_5139	31.4	229	128	4	49	256	17	237	5.97e-28	111
1_7195	1_5139	31.2	154	97	5	121	265	35	188	2.05e-15	77.0
1_7595	1_5139	43.2	190	103	3	2	188	3	190	4.83e-44	154
1_8839	1_5139	41.0	78	44	2	40	115	22	99	2.53e-11	63.2
1_8902	1_5139	90.2	408	0	2	1	388	1	388	1.95e-264	719
