0_0	0_0	100	313	0	0	1	313	1	313	4.21e-215	584
0_1	0_1	100	377	0	0	1	377	1	377	1.33e-273	738
0_1	0_1971	43.9	376	204	4	3	377	2	371	9.58e-103	304
0_2	0_2	100	123	0	0	1	123	1	123	5.17e-86	242
0_2	0_823	34.3	108	61	3	5	104	15	120	1.99e-10	50.8
0_2	0_439	30.0	110	67	4	6	108	16	122	7.56e-08	43.9
0_3	0_3	100	293	0	0	1	293	1	293	3.64e-215	583
0_3	0_13	25.7	226	128	10	96	287	105	324	2.14e-05	41.2
0_3	0_1008	22.5	324	207	14	1	287	8	324	1.59e-04	38.5
0_4	0_4	100	95	0	0	1	95	1	95	3.56e-64	185
0_5	0_5	100	157	0	0	1	157	1	157	1.91e-111	309
0_6	0_6	100	138	0	0	1	138	1	138	4.90e-89	251
0_7	0_7	100	208	0	0	1	208	1	208	4.91e-148	406
0_8	0_8	100	141	0	0	1	141	1	141	3.56e-97	272
0_8	0_439	36.2	130	76	2	2	131	3	125	6.44e-17	68.2
0_8	0_1187	43.6	55	31	0	16	70	11	65	2.81e-07	42.4
0_8	0_1626	35.7	56	35	1	13	68	14	68	9.47e-05	35.8
0_8	0_2190	44.2	43	24	0	9	51	4	46	2.29e-04	33.5
0_9	0_9	100	161	0	0	1	161	1	161	1.89e-113	315
0_10	0_10	100	150	0	0	1	150	1	150	3.48e-106	295
0_11	0_11	100	190	0	0	1	190	1	190	5.22e-141	387
0_12	0_12	100	252	0	0	1	252	1	252	5.43e-176	480
0_12	0_1866	32.2	242	131	8	19	241	8	235	2.65e-28	104
0_12	0_1518	28.3	265	149	9	16	251	2	254	1.42e-22	89.4
0_13	0_13	100	350	0	0	1	350	1	350	4.87e-260	701
0_13	0_1008	72.6	350	96	0	1	350	1	350	6.90e-194	534
0_13	0_3	23.2	323	206	12	8	324	1	287	1.92e-05	41.6
0_14	0_14	100	813	0	0	1	813	1	813	0.0	1618
0_14	0_2015	25.6	355	219	9	142	496	99	408	6.38e-22	95.1
0_14	0_586	40.3	124	61	4	681	804	39	149	1.98e-15	70.5
0_15	0_15	100	51	0	0	1	51	1	51	2.52e-31	99.0
0_16	0_16	100	121	0	0	1	121	1	121	2.89e-91	255
0_16	0_1626	41.1	112	59	4	5	112	8	116	1.99e-17	68.6
0_16	0_1403	37.7	114	59	4	8	116	5	111	2.07e-16	65.9
0_17	0_17	100	769	0	0	1	769	1	769	0.0	1518
0_17	0_1381	40.9	750	424	9	7	755	3	734	1.12e-203	590
0_18	0_18	100	327	0	0	1	327	1	327	4.19e-238	644
0_18	0_726	24.8	303	172	8	34	325	9	266	5.15e-14	67.0
0_19	0_19	100	216	0	0	1	216	1	216	2.00e-160	438
0_20	0_20	100	127	0	0	1	127	1	127	7.24e-88	247
0_21	0_21	100	352	0	0	1	352	1	352	5.59e-276	741
0_22	0_22	100	436	0	0	1	436	1	436	1.52e-318	856
0_22	0_1842	21.0	210	133	7	32	239	5	183	3.41e-04	38.1
0_23	0_23	100	119	0	0	1	119	1	119	3.41e-89	250
0_23	0_1039	89.9	119	12	0	1	119	263	381	6.36e-77	228
0_23	0_498	86.3	117	16	0	3	119	266	382	2.39e-74	221
0_23	0_44	84.9	119	18	0	1	119	264	382	4.79e-74	221
0_23	0_393	85.5	117	17	0	3	119	267	383	9.85e-74	220
0_23	0_1567	87.2	117	15	0	3	119	266	382	5.43e-73	218
0_23	0_570	84.6	117	18	0	3	119	252	368	2.10e-72	216
0_23	0_430	83.8	117	19	0	3	119	266	382	2.46e-71	214
0_23	0_2320	83.8	117	19	0	3	119	267	383	1.43e-70	212
0_23	0_1702	82.9	117	20	0	3	119	265	381	6.13e-69	207
0_23	0_1337	80.3	117	23	0	3	119	267	383	1.29e-68	207
0_23	0_616	39.7	58	33	2	42	98	318	374	1.19e-07	44.7
0_23	0_1515	37.9	58	34	2	42	98	322	378	3.01e-07	43.5
0_24	0_24	100	194	0	0	1	194	1	194	3.26e-146	400
0_25	0_25	100	320	0	0	1	320	1	320	8.48e-239	645
0_25	0_583	32.7	309	193	9	7	307	1	302	1.51e-45	153
0_26	0_26	100	202	0	0	1	202	1	202	1.48e-146	402
0_27	0_27	100	377	0	0	1	377	1	377	3.57e-246	668
0_27	0_1341	50.1	357	175	1	5	361	15	368	8.13e-106	312
0_27	0_777	45.4	359	190	2	2	359	9	362	3.91e-91	275
